"","name","url"
"871","swampert-mega","https://pokeapi.co/api/v2/pokemon/10064/"
"872","sceptile-mega","https://pokeapi.co/api/v2/pokemon/10065/"
"873","sableye-mega","https://pokeapi.co/api/v2/pokemon/10066/"
"874","altaria-mega","https://pokeapi.co/api/v2/pokemon/10067/"
"875","gallade-mega","https://pokeapi.co/api/v2/pokemon/10068/"
"876","audino-mega","https://pokeapi.co/api/v2/pokemon/10069/"
"877","sharpedo-mega","https://pokeapi.co/api/v2/pokemon/10070/"
"878","slowbro-mega","https://pokeapi.co/api/v2/pokemon/10071/"
"879","steelix-mega","https://pokeapi.co/api/v2/pokemon/10072/"
"880","pidgeot-mega","https://pokeapi.co/api/v2/pokemon/10073/"
"881","glalie-mega","https://pokeapi.co/api/v2/pokemon/10074/"
"882","diancie-mega","https://pokeapi.co/api/v2/pokemon/10075/"
"883","metagross-mega","https://pokeapi.co/api/v2/pokemon/10076/"
"884","kyogre-primal","https://pokeapi.co/api/v2/pokemon/10077/"
"885","groudon-primal","https://pokeapi.co/api/v2/pokemon/10078/"
"886","rayquaza-mega","https://pokeapi.co/api/v2/pokemon/10079/"
"887","pikachu-rock-star","https://pokeapi.co/api/v2/pokemon/10080/"
"888","pikachu-belle","https://pokeapi.co/api/v2/pokemon/10081/"
"889","pikachu-pop-star","https://pokeapi.co/api/v2/pokemon/10082/"
"890","pikachu-phd","https://pokeapi.co/api/v2/pokemon/10083/"
"891","pikachu-libre","https://pokeapi.co/api/v2/pokemon/10084/"
"892","pikachu-cosplay","https://pokeapi.co/api/v2/pokemon/10085/"
"893","hoopa-unbound","https://pokeapi.co/api/v2/pokemon/10086/"
"894","camerupt-mega","https://pokeapi.co/api/v2/pokemon/10087/"
"895","lopunny-mega","https://pokeapi.co/api/v2/pokemon/10088/"
"896","salamence-mega","https://pokeapi.co/api/v2/pokemon/10089/"
"897","beedrill-mega","https://pokeapi.co/api/v2/pokemon/10090/"
"898","rattata-alola","https://pokeapi.co/api/v2/pokemon/10091/"
"899","raticate-alola","https://pokeapi.co/api/v2/pokemon/10092/"
"900","raticate-totem-alola","https://pokeapi.co/api/v2/pokemon/10093/"
"901","pikachu-original-cap","https://pokeapi.co/api/v2/pokemon/10094/"
"902","pikachu-hoenn-cap","https://pokeapi.co/api/v2/pokemon/10095/"
"903","pikachu-sinnoh-cap","https://pokeapi.co/api/v2/pokemon/10096/"
"904","pikachu-unova-cap","https://pokeapi.co/api/v2/pokemon/10097/"
"905","pikachu-kalos-cap","https://pokeapi.co/api/v2/pokemon/10098/"
"906","pikachu-alola-cap","https://pokeapi.co/api/v2/pokemon/10099/"
"907","raichu-alola","https://pokeapi.co/api/v2/pokemon/10100/"
"908","sandshrew-alola","https://pokeapi.co/api/v2/pokemon/10101/"
"909","sandslash-alola","https://pokeapi.co/api/v2/pokemon/10102/"
"910","vulpix-alola","https://pokeapi.co/api/v2/pokemon/10103/"
"911","ninetales-alola","https://pokeapi.co/api/v2/pokemon/10104/"
"912","diglett-alola","https://pokeapi.co/api/v2/pokemon/10105/"
"913","dugtrio-alola","https://pokeapi.co/api/v2/pokemon/10106/"
"914","meowth-alola","https://pokeapi.co/api/v2/pokemon/10107/"
"915","persian-alola","https://pokeapi.co/api/v2/pokemon/10108/"
"916","geodude-alola","https://pokeapi.co/api/v2/pokemon/10109/"
"917","graveler-alola","https://pokeapi.co/api/v2/pokemon/10110/"
"918","golem-alola","https://pokeapi.co/api/v2/pokemon/10111/"
"919","grimer-alola","https://pokeapi.co/api/v2/pokemon/10112/"
"920","muk-alola","https://pokeapi.co/api/v2/pokemon/10113/"
"921","exeggutor-alola","https://pokeapi.co/api/v2/pokemon/10114/"
"922","marowak-alola","https://pokeapi.co/api/v2/pokemon/10115/"
"923","greninja-battle-bond","https://pokeapi.co/api/v2/pokemon/10116/"
"924","greninja-ash","https://pokeapi.co/api/v2/pokemon/10117/"
"925","zygarde-10","https://pokeapi.co/api/v2/pokemon/10118/"
"926","zygarde-50","https://pokeapi.co/api/v2/pokemon/10119/"
"927","zygarde-complete","https://pokeapi.co/api/v2/pokemon/10120/"
"928","gumshoos-totem","https://pokeapi.co/api/v2/pokemon/10121/"
"929","vikavolt-totem","https://pokeapi.co/api/v2/pokemon/10122/"
"930","oricorio-pom-pom","https://pokeapi.co/api/v2/pokemon/10123/"
"931","oricorio-pau","https://pokeapi.co/api/v2/pokemon/10124/"
"932","oricorio-sensu","https://pokeapi.co/api/v2/pokemon/10125/"
"933","lycanroc-midnight","https://pokeapi.co/api/v2/pokemon/10126/"
"934","wishiwashi-school","https://pokeapi.co/api/v2/pokemon/10127/"
"935","lurantis-totem","https://pokeapi.co/api/v2/pokemon/10128/"
"936","salazzle-totem","https://pokeapi.co/api/v2/pokemon/10129/"
"937","minior-orange-meteor","https://pokeapi.co/api/v2/pokemon/10130/"
"938","minior-yellow-meteor","https://pokeapi.co/api/v2/pokemon/10131/"
"939","minior-green-meteor","https://pokeapi.co/api/v2/pokemon/10132/"
"940","minior-blue-meteor","https://pokeapi.co/api/v2/pokemon/10133/"
"941","minior-indigo-meteor","https://pokeapi.co/api/v2/pokemon/10134/"
"942","minior-violet-meteor","https://pokeapi.co/api/v2/pokemon/10135/"
"943","minior-red","https://pokeapi.co/api/v2/pokemon/10136/"
"944","minior-orange","https://pokeapi.co/api/v2/pokemon/10137/"
"945","minior-yellow","https://pokeapi.co/api/v2/pokemon/10138/"
"946","minior-green","https://pokeapi.co/api/v2/pokemon/10139/"
"947","minior-blue","https://pokeapi.co/api/v2/pokemon/10140/"
"948","minior-indigo","https://pokeapi.co/api/v2/pokemon/10141/"
"949","minior-violet","https://pokeapi.co/api/v2/pokemon/10142/"
"950","mimikyu-busted","https://pokeapi.co/api/v2/pokemon/10143/"
"951","mimikyu-totem-disguised","https://pokeapi.co/api/v2/pokemon/10144/"
"952","mimikyu-totem-busted","https://pokeapi.co/api/v2/pokemon/10145/"
"953","kommo-o-totem","https://pokeapi.co/api/v2/pokemon/10146/"
"954","magearna-original","https://pokeapi.co/api/v2/pokemon/10147/"
"955","pikachu-partner-cap","https://pokeapi.co/api/v2/pokemon/10148/"
"956","marowak-totem","https://pokeapi.co/api/v2/pokemon/10149/"
"957","ribombee-totem","https://pokeapi.co/api/v2/pokemon/10150/"
"958","rockruff-own-tempo","https://pokeapi.co/api/v2/pokemon/10151/"
"959","lycanroc-dusk","https://pokeapi.co/api/v2/pokemon/10152/"
"960","araquanid-totem","https://pokeapi.co/api/v2/pokemon/10153/"
"961","togedemaru-totem","https://pokeapi.co/api/v2/pokemon/10154/"
"962","necrozma-dusk","https://pokeapi.co/api/v2/pokemon/10155/"
"963","necrozma-dawn","https://pokeapi.co/api/v2/pokemon/10156/"
"964","necrozma-ultra","https://pokeapi.co/api/v2/pokemon/10157/"
